subject,group1,group2,froi1,froi2,overlap
078,0,2,Cer2,LAngG,0.0
078,0,2,O2,LIFG_orb,0.0
078,0,2,O2,LIFG,0.0
078,0,2,O2,LMFG,0.0
078,0,2,O2,LAntTemp,0.0
078,0,2,O2,LPostTemp,0.0
078,0,2,O2,LAngG,0.0
078,0,3,F2,F2,1.0
078,0,3,F2,F1,0.0
078,0,3,F2,TP3,0.0
078,0,3,F2,TP2,0.0
078,0,3,F2,Cer1,0.0
078,0,3,F2,TP4,0.0
078,0,3,F2,F3,0.0
078,0,3,F2,TP1,0.0
078,0,3,F2,O1,0.0
078,0,3,F2,Cer2,0.0
078,0,3,F2,O2,0.0
078,0,3,F1,F2,0.0
078,0,3,F1,F1,1.0
078,0,3,F1,TP3,0.0
078,0,3,F1,TP2,0.0
078,0,3,F1,Cer1,0.0
078,0,3,F1,TP4,0.0
078,0,3,F1,F3,0.0
078,0,3,F1,TP1,0.0
078,0,3,F1,O1,0.0
078,0,3,F1,Cer2,0.0
078,0,3,F1,O2,0.0
078,0,3,TP3,F2,0.0
078,0,3,TP3,F1,0.0
078,0,3,TP3,TP3,1.0
078,0,3,TP3,TP2,0.0
078,0,3,TP3,Cer1,0.0
078,0,3,TP3,TP4,0.0
078,0,3,TP3,F3,0.0
078,0,3,TP3,TP1,0.0
078,0,3,TP3,O1,0.0
078,0,3,TP3,Cer2,0.0
078,0,3,TP3,O2,0.0
078,0,3,TP2,F2,0.0
078,0,3,TP2,F1,0.0
078,0,3,TP2,TP3,0.0
078,0,3,TP2,TP2,1.0
078,0,3,TP2,Cer1,0.0
078,0,3,TP2,TP4,0.0
078,0,3,TP2,F3,0.0
078,0,3,TP2,TP1,0.0
078,0,3,TP2,O1,0.0
078,0,3,TP2,Cer2,0.0
078,0,3,TP2,O2,0.0
078,0,3,Cer1,F2,0.0
078,0,3,Cer1,F1,0.0
078,0,3,Cer1,TP3,0.0
078,0,3,Cer1,TP2,0.0
078,0,3,Cer1,Cer1,1.0
078,0,3,Cer1,TP4,0.0
078,0,3,Cer1,F3,0.0
078,0,3,Cer1,TP1,0.0
078,0,3,Cer1,O1,0.0
078,0,3,Cer1,Cer2,0.0
078,0,3,Cer1,O2,0.0
078,0,3,TP4,F2,0.0
078,0,3,TP4,F1,0.0
078,0,3,TP4,TP3,0.0
078,0,3,TP4,TP2,0.0
078,0,3,TP4,Cer1,0.0
078,0,3,TP4,TP4,1.0
078,0,3,TP4,F3,0.0
078,0,3,TP4,TP1,0.0
078,0,3,TP4,O1,0.0
078,0,3,TP4,Cer2,0.0
078,0,3,TP4,O2,0.0
078,0,3,F3,F2,0.0
078,0,3,F3,F1,0.0
078,0,3,F3,TP3,0.0
078,0,3,F3,TP2,0.0
078,0,3,F3,Cer1,0.0
078,0,3,F3,TP4,0.0
078,0,3,F3,F3,1.0
078,0,3,F3,TP1,0.0
078,0,3,F3,O1,0.0
078,0,3,F3,Cer2,0.0
078,0,3,F3,O2,0.0
078,0,3,TP1,F2,0.0
078,0,3,TP1,F1,0.0
078,0,3,TP1,TP3,0.0
078,0,3,TP1,TP2,0.0
078,0,3,TP1,Cer1,0.0
078,0,3,TP1,TP4,0.0
078,0,3,TP1,F3,0.0
078,0,3,TP1,TP1,1.0
078,0,3,TP1,O1,0.0
078,0,3,TP1,Cer2,0.0
078,0,3,TP1,O2,0.0
078,0,3,O1,F2,0.0
078,0,3,O1,F1,0.0
078,0,3,O1,TP3,0.0
078,0,3,O1,TP2,0.0
078,0,3,O1,Cer1,0.0
078,0,3,O1,TP4,0.0
078,0,3,O1,F3,0.0
078,0,3,O1,TP1,0.0
078,0,3,O1,O1,1.0
078,0,3,O1,Cer2,0.0
078,0,3,O1,O2,0.0
078,0,3,Cer2,F2,0.0
078,0,3,Cer2,F1,0.0
078,0,3,Cer2,TP3,0.0
078,0,3,Cer2,TP2,0.0
078,0,3,Cer2,Cer1,0.0
078,0,3,Cer2,TP4,0.0
078,0,3,Cer2,F3,0.0
078,0,3,Cer2,TP1,0.0
078,0,3,Cer2,O1,0.0
078,0,3,Cer2,Cer2,1.0
078,0,3,Cer2,O2,0.0
078,0,3,O2,F2,0.0
078,0,3,O2,F1,0.0
078,0,3,O2,TP3,0.0
078,0,3,O2,TP2,0.0
078,0,3,O2,Cer1,0.0
078,0,3,O2,TP4,0.0
078,0,3,O2,F3,0.0
078,0,3,O2,TP1,0.0
078,0,3,O2,O1,0.0
078,0,3,O2,Cer2,0.0
078,0,3,O2,O2,1.0
078,0,4,F2,F2,1.0
078,0,4,F2,F1,0.0
078,0,4,F2,TP3,0.0
078,0,4,F2,TP2,0.0
078,0,4,F2,Cer1,0.0
078,0,4,F2,TP4,0.0
078,0,4,F2,F3,0.0
078,0,4,F2,TP1,0.0
078,0,4,F2,O1,0.0
078,0,4,F2,Cer2,0.0
078,0,4,F2,O2,0.0
078,0,4,F1,F2,0.0
078,0,4,F1,F1,1.0
078,0,4,F1,TP3,0.0
078,0,4,F1,TP2,0.0
078,0,4,F1,Cer1,0.0
078,0,4,F1,TP4,0.0
078,0,4,F1,F3,0.0
078,0,4,F1,TP1,0.0
078,0,4,F1,O1,0.0
078,0,4,F1,Cer2,0.0
078,0,4,F1,O2,0.0
078,0,4,TP3,F2,0.0
078,0,4,TP3,F1,0.0
078,0,4,TP3,TP3,1.0
078,0,4,TP3,TP2,0.0
078,0,4,TP3,Cer1,0.0
078,0,4,TP3,TP4,0.0
078,0,4,TP3,F3,0.0
078,0,4,TP3,TP1,0.0
078,0,4,TP3,O1,0.0
078,0,4,TP3,Cer2,0.0
078,0,4,TP3,O2,0.0
078,0,4,TP2,F2,0.0
078,0,4,TP2,F1,0.0
078,0,4,TP2,TP3,0.0
078,0,4,TP2,TP2,1.0
078,0,4,TP2,Cer1,0.0
078,0,4,TP2,TP4,0.0
078,0,4,TP2,F3,0.0
078,0,4,TP2,TP1,0.0
078,0,4,TP2,O1,0.0
078,0,4,TP2,Cer2,0.0
078,0,4,TP2,O2,0.0
078,0,4,Cer1,F2,0.0
078,0,4,Cer1,F1,0.0
078,0,4,Cer1,TP3,0.0
078,0,4,Cer1,TP2,0.0
078,0,4,Cer1,Cer1,1.0
078,0,4,Cer1,TP4,0.0
078,0,4,Cer1,F3,0.0
078,0,4,Cer1,TP1,0.0
078,0,4,Cer1,O1,0.0
078,0,4,Cer1,Cer2,0.0
078,0,4,Cer1,O2,0.0
078,0,4,TP4,F2,0.0
078,0,4,TP4,F1,0.0
078,0,4,TP4,TP3,0.0
078,0,4,TP4,TP2,0.0
078,0,4,TP4,Cer1,0.0
078,0,4,TP4,TP4,1.0
078,0,4,TP4,F3,0.0
078,0,4,TP4,TP1,0.0
078,0,4,TP4,O1,0.0
078,0,4,TP4,Cer2,0.0
078,0,4,TP4,O2,0.0
078,0,4,F3,F2,0.0
078,0,4,F3,F1,0.0
078,0,4,F3,TP3,0.0
078,0,4,F3,TP2,0.0
078,0,4,F3,Cer1,0.0
078,0,4,F3,TP4,0.0
078,0,4,F3,F3,1.0
078,0,4,F3,TP1,0.0
078,0,4,F3,O1,0.0
078,0,4,F3,Cer2,0.0
078,0,4,F3,O2,0.0
078,0,4,TP1,F2,0.0
078,0,4,TP1,F1,0.0
078,0,4,TP1,TP3,0.0
078,0,4,TP1,TP2,0.0
078,0,4,TP1,Cer1,0.0
078,0,4,TP1,TP4,0.0
078,0,4,TP1,F3,0.0
078,0,4,TP1,TP1,1.0
078,0,4,TP1,O1,0.0
078,0,4,TP1,Cer2,0.0
078,0,4,TP1,O2,0.0
078,0,4,O1,F2,0.0
078,0,4,O1,F1,0.0
078,0,4,O1,TP3,0.0
078,0,4,O1,TP2,0.0
078,0,4,O1,Cer1,0.0
078,0,4,O1,TP4,0.0
078,0,4,O1,F3,0.0
078,0,4,O1,TP1,0.0
078,0,4,O1,O1,1.0
078,0,4,O1,Cer2,0.0
078,0,4,O1,O2,0.0
078,0,4,Cer2,F2,0.0
078,0,4,Cer2,F1,0.0
078,0,4,Cer2,TP3,0.0
078,0,4,Cer2,TP2,0.0
078,0,4,Cer2,Cer1,0.0
078,0,4,Cer2,TP4,0.0
078,0,4,Cer2,F3,0.0
078,0,4,Cer2,TP1,0.0
078,0,4,Cer2,O1,0.0
078,0,4,Cer2,Cer2,1.0
078,0,4,Cer2,O2,0.0
078,0,4,O2,F2,0.0
078,0,4,O2,F1,0.0
078,0,4,O2,TP3,0.0
078,0,4,O2,TP2,0.0
078,0,4,O2,Cer1,0.0
078,0,4,O2,TP4,0.0
078,0,4,O2,F3,0.0
078,0,4,O2,TP1,0.0
078,0,4,O2,O1,0.0
078,0,4,O2,Cer2,0.0
078,0,4,O2,O2,1.0
078,0,5,F2,F2,1.0
078,0,5,F2,F1,0.0
078,0,5,F2,TP3,0.0
078,0,5,F2,TP2,0.0
078,0,5,F2,Cer1,0.0
078,0,5,F2,TP4,0.0
078,0,5,F2,F3,0.0
078,0,5,F2,TP1,0.0
078,0,5,F2,O1,0.0
078,0,5,F2,Cer2,0.0
078,0,5,F2,O2,0.0
078,0,5,F1,F2,0.0
078,0,5,F1,F1,1.0
078,0,5,F1,TP3,0.0
078,0,5,F1,TP2,0.0
078,0,5,F1,Cer1,0.0
078,0,5,F1,TP4,0.0
078,0,5,F1,F3,0.0
078,0,5,F1,TP1,0.0
078,0,5,F1,O1,0.0
078,0,5,F1,Cer2,0.0
078,0,5,F1,O2,0.0
078,0,5,TP3,F2,0.0
078,0,5,TP3,F1,0.0
078,0,5,TP3,TP3,1.0
078,0,5,TP3,TP2,0.0
078,0,5,TP3,Cer1,0.0
078,0,5,TP3,TP4,0.0
078,0,5,TP3,F3,0.0
078,0,5,TP3,TP1,0.0
078,0,5,TP3,O1,0.0
078,0,5,TP3,Cer2,0.0
078,0,5,TP3,O2,0.0
078,0,5,TP2,F2,0.0
078,0,5,TP2,F1,0.0
078,0,5,TP2,TP3,0.0
078,0,5,TP2,TP2,1.0
078,0,5,TP2,Cer1,0.0
078,0,5,TP2,TP4,0.0
078,0,5,TP2,F3,0.0
078,0,5,TP2,TP1,0.0
078,0,5,TP2,O1,0.0
078,0,5,TP2,Cer2,0.0
078,0,5,TP2,O2,0.0
078,0,5,Cer1,F2,0.0
078,0,5,Cer1,F1,0.0
078,0,5,Cer1,TP3,0.0
078,0,5,Cer1,TP2,0.0
078,0,5,Cer1,Cer1,1.0
078,0,5,Cer1,TP4,0.0
078,0,5,Cer1,F3,0.0
078,0,5,Cer1,TP1,0.0
078,0,5,Cer1,O1,0.0
078,0,5,Cer1,Cer2,0.0
078,0,5,Cer1,O2,0.0
078,0,5,TP4,F2,0.0
078,0,5,TP4,F1,0.0
078,0,5,TP4,TP3,0.0
078,0,5,TP4,TP2,0.0
078,0,5,TP4,Cer1,0.0
078,0,5,TP4,TP4,1.0
078,0,5,TP4,F3,0.0
078,0,5,TP4,TP1,0.0
078,0,5,TP4,O1,0.0
078,0,5,TP4,Cer2,0.0
078,0,5,TP4,O2,0.0
078,0,5,F3,F2,0.0
078,0,5,F3,F1,0.0
078,0,5,F3,TP3,0.0
078,0,5,F3,TP2,0.0
078,0,5,F3,Cer1,0.0
078,0,5,F3,TP4,0.0
078,0,5,F3,F3,1.0
078,0,5,F3,TP1,0.0
078,0,5,F3,O1,0.0
078,0,5,F3,Cer2,0.0
078,0,5,F3,O2,0.0
078,0,5,TP1,F2,0.0
078,0,5,TP1,F1,0.0
078,0,5,TP1,TP3,0.0
078,0,5,TP1,TP2,0.0
078,0,5,TP1,Cer1,0.0
078,0,5,TP1,TP4,0.0
078,0,5,TP1,F3,0.0
078,0,5,TP1,TP1,1.0
078,0,5,TP1,O1,0.0
078,0,5,TP1,Cer2,0.0
078,0,5,TP1,O2,0.0
078,0,5,O1,F2,0.0
078,0,5,O1,F1,0.0
078,0,5,O1,TP3,0.0
078,0,5,O1,TP2,0.0
078,0,5,O1,Cer1,0.0
078,0,5,O1,TP4,0.0
078,0,5,O1,F3,0.0
078,0,5,O1,TP1,0.0
078,0,5,O1,O1,1.0
078,0,5,O1,Cer2,0.0
078,0,5,O1,O2,0.0
078,0,5,Cer2,F2,0.0
078,0,5,Cer2,F1,0.0
078,0,5,Cer2,TP3,0.0
078,0,5,Cer2,TP2,0.0
078,0,5,Cer2,Cer1,0.0
078,0,5,Cer2,TP4,0.0
078,0,5,Cer2,F3,0.0
078,0,5,Cer2,TP1,0.0
078,0,5,Cer2,O1,0.0
078,0,5,Cer2,Cer2,1.0
078,0,5,Cer2,O2,0.0
078,0,5,O2,F2,0.0
078,0,5,O2,F1,0.0
078,0,5,O2,TP3,0.0
078,0,5,O2,TP2,0.0
078,0,5,O2,Cer1,0.0
078,0,5,O2,TP4,0.0
078,0,5,O2,F3,0.0
078,0,5,O2,TP1,0.0
078,0,5,O2,O1,0.0
078,0,5,O2,Cer2,0.0
078,0,5,O2,O2,1.0
078,1,0,LIFG_orb,F2,0.0
078,1,0,LIFG_orb,F1,0.0
078,1,0,LIFG_orb,TP3,0.2588105726872247
078,1,0,LIFG_orb,TP2,0.6810551558752997
078,1,0,LIFG_orb,Cer1,0.0
078,1,0,LIFG_orb,TP4,0.0
078,1,0,LIFG_orb,F3,0.0
078,1,0,LIFG_orb,TP1,0.0
078,1,0,LIFG_orb,O1,0.0
078,1,0,LIFG_orb,Cer2,0.0
078,1,0,LIFG_orb,O2,0.0
078,1,0,LIFG,F2,0.0
078,1,0,LIFG,F1,0.0
078,1,0,LIFG,TP3,0.0
078,1,0,LIFG,TP2,0.0
078,1,0,LIFG,Cer1,0.0
078,1,0,LIFG,TP4,0.0
078,1,0,LIFG,F3,0.0
078,1,0,LIFG,TP1,0.0
078,1,0,LIFG,O1,0.0
078,1,0,LIFG,Cer2,0.0
078,1,0,LIFG,O2,0.0
078,1,0,LMFG,F2,0.0
078,1,0,LMFG,F1,0.0
078,1,0,LMFG,TP3,0.9208074534161491
078,1,0,LMFG,TP2,0.0
078,1,0,LMFG,Cer1,0.0
078,1,0,LMFG,TP4,0.003105590062111801
078,1,0,LMFG,F3,0.0
078,1,0,LMFG,TP1,0.0
078,1,0,LMFG,O1,0.0
078,1,0,LMFG,Cer2,0.0
078,1,0,LMFG,O2,0.0
078,1,0,LAntTemp,F2,0.8344549125168237
078,1,0,LAntTemp,F1,0.08882907133243607
078,1,0,LAntTemp,TP3,0.0
078,1,0,LAntTemp,TP2,0.0
078,1,0,LAntTemp,Cer1,0.0
078,1,0,LAntTemp,TP4,0.0
078,1,0,LAntTemp,F3,0.0
078,1,0,LAntTemp,TP1,0.0
078,1,0,LAntTemp,O1,0.0
078,1,0,LAntTemp,Cer2,0.0
078,1,0,LAntTemp,O2,0.0
078,1,0,LPostTemp,F2,0.006493506493506494
078,1,0,LPostTemp,F1,0.0
078,1,0,LPostTemp,TP3,0.0
078,1,0,LPostTemp,TP2,0.0
078,1,0,LPostTemp,Cer1,0.0
078,1,0,LPostTemp,TP4,0.0
078,1,0,LPostTemp,F3,0.0
078,1,0,LPostTemp,TP1,0.0
078,1,0,LPostTemp,O1,0.0
078,1,0,LPostTemp,Cer2,0.0
078,1,0,LPostTemp,O2,0.0
078,1,0,LAngG,F2,0.0
078,1,0,LAngG,F1,0.6378378378378379
078,1,0,LAngG,TP3,0.0
078,1,0,LAngG,TP2,0.0
078,1,0,LAngG,Cer1,0.0
078,1,0,LAngG,TP4,0.0
078,1,0,LAngG,F3,0.0
078,1,0,LAngG,TP1,0.0
078,1,0,LAngG,O1,0.0
078,1,0,LAngG,Cer2,0.0
078,1,0,LAngG,O2,0.0
078,1,1,LIFG_orb,LIFG_orb,1.0
078,1,1,LIFG_orb,LIFG,0.0
078,1,1,LIFG_orb,LMFG,0.0
078,1,1,LIFG_orb,LAntTemp,0.0
078,1,1,LIFG_orb,LPostTemp,0.0
078,1,1,LIFG_orb,LAngG,0.0
078,1,1,LIFG,LIFG_orb,0.0
078,1,1,LIFG,LIFG,1.0
078,1,1,LIFG,LMFG,0.0
078,1,1,LIFG,LAntTemp,0.0
078,1,1,LIFG,LPostTemp,0.0
078,1,1,LIFG,LAngG,0.0
078,1,1,LMFG,LIFG_orb,0.0
078,1,1,LMFG,LIFG,0.0
078,1,1,LMFG,LMFG,1.0
078,1,1,LMFG,LAntTemp,0.0
078,1,1,LMFG,LPostTemp,0.0
078,1,1,LMFG,LAngG,0.0
078,1,1,LAntTemp,LIFG_orb,0.0
078,1,1,LAntTemp,LIFG,0.0
078,1,1,LAntTemp,LMFG,0.0
078,1,1,LAntTemp,LAntTemp,1.0
078,1,1,LAntTemp,LPostTemp,0.0
078,1,1,LAntTemp,LAngG,0.0
078,1,1,LPostTemp,LIFG_orb,0.0
078,1,1,LPostTemp,LIFG,0.0
078,1,1,LPostTemp,LMFG,0.0
078,1,1,LPostTemp,LAntTemp,0.0
078,1,1,LPostTemp,LPostTemp,1.0
078,1,1,LPostTemp,LAngG,0.0
078,1,1,LAngG,LIFG_orb,0.0
078,1,1,LAngG,LIFG,0.0
078,1,1,LAngG,LMFG,0.0
078,1,1,LAngG,LAntTemp,0.0
078,1,1,LAngG,LPostTemp,0.0
078,1,1,LAngG,LAngG,1.0
078,1,2,LIFG_orb,LIFG_orb,1.0
078,1,2,LIFG_orb,LIFG,0.0
078,1,2,LIFG_orb,LMFG,0.0
078,1,2,LIFG_orb,LAntTemp,0.0
078,1,2,LIFG_orb,LPostTemp,0.0
078,1,2,LIFG_orb,LAngG,0.0
078,1,2,LIFG,LIFG_orb,0.0
078,1,2,LIFG,LIFG,1.0
078,1,2,LIFG,LMFG,0.0
078,1,2,LIFG,LAntTemp,0.0
078,1,2,LIFG,LPostTemp,0.0
078,1,2,LIFG,LAngG,0.0
078,1,2,LMFG,LIFG_orb,0.0
078,1,2,LMFG,LIFG,0.0
078,1,2,LMFG,LMFG,1.0
078,1,2,LMFG,LAntTemp,0.0
078,1,2,LMFG,LPostTemp,0.0
078,1,2,LMFG,LAngG,0.0
078,1,2,LAntTemp,LIFG_orb,0.0
078,1,2,LAntTemp,LIFG,0.0
078,1,2,LAntTemp,LMFG,0.0
078,1,2,LAntTemp,LAntTemp,1.0
078,1,2,LAntTemp,LPostTemp,0.0
078,1,2,LAntTemp,LAngG,0.0
078,1,2,LPostTemp,LIFG_orb,0.0
078,1,2,LPostTemp,LIFG,0.0
078,1,2,LPostTemp,LMFG,0.0
078,1,2,LPostTemp,LAntTemp,0.0
078,1,2,LPostTemp,LPostTemp,1.0
078,1,2,LPostTemp,LAngG,0.0
078,1,2,LAngG,LIFG_orb,0.0
078,1,2,LAngG,LIFG,0.0
078,1,2,LAngG,LMFG,0.0
078,1,2,LAngG,LAntTemp,0.0
078,1,2,LAngG,LPostTemp,0.0
078,1,2,LAngG,LAngG,1.0
078,1,3,LIFG_orb,F2,0.0
078,1,3,LIFG_orb,F1,0.0
078,1,3,LIFG_orb,TP3,0.14917127071823205
078,1,3,LIFG_orb,TP2,0.68
078,1,3,LIFG_orb,Cer1,0.0
078,1,3,LIFG_orb,TP4,0.0
078,1,3,LIFG_orb,F3,0.0
078,1,3,LIFG_orb,TP1,0.0
078,1,3,LIFG_orb,O1,0.0
078,1,3,LIFG_orb,Cer2,0.0
078,1,3,LIFG_orb,O2,0.0
078,1,3,LIFG,F2,0.0
078,1,3,LIFG,F1,0.0
078,1,3,LIFG,TP3,0.0
078,1,3,LIFG,TP2,0.0
078,1,3,LIFG,Cer1,0.0
078,1,3,LIFG,TP4,0.0
078,1,3,LIFG,F3,0.0
078,1,3,LIFG,TP1,0.0
078,1,3,LIFG,O1,0.0
078,1,3,LIFG,Cer2,0.0
078,1,3,LIFG,O2,0.0
078,1,3,LMFG,F2,0.0
078,1,3,LMFG,F1,0.0
078,1,3,LMFG,TP3,0.39779005524861877
078,1,3,LMFG,TP2,0.0
078,1,3,LMFG,Cer1,0.0
078,1,3,LMFG,TP4,0.0
078,1,3,LMFG,F3,0.0
078,1,3,LMFG,TP1,0.0
078,1,3,LMFG,O1,0.0
078,1,3,LMFG,Cer2,0.0
078,1,3,LMFG,O2,0.0
078,1,3,LAntTemp,F2,0.33707865168539325
078,1,3,LAntTemp,F1,0.017241379310344827
078,1,3,LAntTemp,TP3,0.0
078,1,3,LAntTemp,TP2,0.0
078,1,3,LAntTemp,Cer1,0.0
078,1,3,LAntTemp,TP4,0.0
078,1,3,LAntTemp,F3,0.0
078,1,3,LAntTemp,TP1,0.0
078,1,3,LAntTemp,O1,0.0
078,1,3,LAntTemp,Cer2,0.0
078,1,3,LAntTemp,O2,0.0
078,1,3,LPostTemp,F2,0.0056179775280898875
078,1,3,LPostTemp,F1,0.0
078,1,3,LPostTemp,TP3,0.0
078,1,3,LPostTemp,TP2,0.0
078,1,3,LPostTemp,Cer1,0.0
078,1,3,LPostTemp,TP4,0.0
078,1,3,LPostTemp,F3,0.0
078,1,3,LPostTemp,TP1,0.0
078,1,3,LPostTemp,O1,0.0
078,1,3,LPostTemp,Cer2,0.0
078,1,3,LPostTemp,O2,0.0
078,1,3,LAngG,F2,0.0
078,1,3,LAngG,F1,0.0603448275862069
078,1,3,LAngG,TP3,0.0
078,1,3,LAngG,TP2,0.0
078,1,3,LAngG,Cer1,0.0
078,1,3,LAngG,TP4,0.0
078,1,3,LAngG,F3,0.0
078,1,3,LAngG,TP1,0.0
078,1,3,LAngG,O1,0.0
078,1,3,LAngG,Cer2,0.0
078,1,3,LAngG,O2,0.0
078,1,4,LIFG_orb,F2,0.0
078,1,4,LIFG_orb,F1,0.0
078,1,4,LIFG_orb,TP3,0.10497237569060773
078,1,4,LIFG_orb,TP2,0.496
078,1,4,LIFG_orb,Cer1,0.0
078,1,4,LIFG_orb,TP4,0.0
078,1,4,LIFG_orb,F3,0.0
078,1,4,LIFG_orb,TP1,0.0
078,1,4,LIFG_orb,O1,0.0
078,1,4,LIFG_orb,Cer2,0.0
078,1,4,LIFG_orb,O2,0.0
078,1,4,LIFG,F2,0.0
078,1,4,LIFG,F1,0.0
078,1,4,LIFG,TP3,0.0
078,1,4,LIFG,TP2,0.0
078,1,4,LIFG,Cer1,0.0
078,1,4,LIFG,TP4,0.0
078,1,4,LIFG,F3,0.0
078,1,4,LIFG,TP1,0.0
078,1,4,LIFG,O1,0.0
078,1,4,LIFG,Cer2,0.0
078,1,4,LIFG,O2,0.0
078,1,4,LMFG,F2,0.0
078,1,4,LMFG,F1,0.0
078,1,4,LMFG,TP3,0.48066298342541436
078,1,4,LMFG,TP2,0.0
078,1,4,LMFG,Cer1,0.0
078,1,4,LMFG,TP4,0.0
078,1,4,LMFG,F3,0.0
078,1,4,LMFG,TP1,0.0
078,1,4,LMFG,O1,0.0
078,1,4,LMFG,Cer2,0.0
078,1,4,LMFG,O2,0.0
078,1,4,LAntTemp,F2,0.34831460674157305
078,1,4,LAntTemp,F1,0.0
078,1,4,LAntTemp,TP3,0.0
078,1,4,LAntTemp,TP2,0.0
078,1,4,LAntTemp,Cer1,0.0
078,1,4,LAntTemp,TP4,0.0
078,1,4,LAntTemp,F3,0.0
078,1,4,LAntTemp,TP1,0.0
078,1,4,LAntTemp,O1,0.0
078,1,4,LAntTemp,Cer2,0.0
078,1,4,LAntTemp,O2,0.0
078,1,4,LPostTemp,F2,0.011235955056179775
078,1,4,LPostTemp,F1,0.0
078,1,4,LPostTemp,TP3,0.0
078,1,4,LPostTemp,TP2,0.0
078,1,4,LPostTemp,Cer1,0.0
078,1,4,LPostTemp,TP4,0.0
078,1,4,LPostTemp,F3,0.0
078,1,4,LPostTemp,TP1,0.0
078,1,4,LPostTemp,O1,0.0
078,1,4,LPostTemp,Cer2,0.0
078,1,4,LPostTemp,O2,0.0
078,1,4,LAngG,F2,0.0
078,1,4,LAngG,F1,0.0
078,1,4,LAngG,TP3,0.0
078,1,4,LAngG,TP2,0.0
078,1,4,LAngG,Cer1,0.0
078,1,4,LAngG,TP4,0.0
078,1,4,LAngG,F3,0.0
078,1,4,LAngG,TP1,0.0
078,1,4,LAngG,O1,0.0
078,1,4,LAngG,Cer2,0.0
078,1,4,LAngG,O2,0.0
078,1,5,LIFG_orb,F2,0.0
078,1,5,LIFG_orb,F1,0.0
078,1,5,LIFG_orb,TP3,0.06923076923076923
078,1,5,LIFG_orb,TP2,0.29411764705882354
078,1,5,LIFG_orb,Cer1,0.0
078,1,5,LIFG_orb,TP4,0.0
078,1,5,LIFG_orb,F3,0.0
078,1,5,LIFG_orb,TP1,0.0
078,1,5,LIFG_orb,O1,0.0
078,1,5,LIFG_orb,Cer2,0.0
078,1,5,LIFG_orb,O2,0.0
078,1,5,LIFG,F2,0.0
078,1,5,LIFG,F1,0.0
078,1,5,LIFG,TP3,0.0
078,1,5,LIFG,TP2,0.0
078,1,5,LIFG,Cer1,0.0
078,1,5,LIFG,TP4,0.0
078,1,5,LIFG,F3,0.0
078,1,5,LIFG,TP1,0.0
078,1,5,LIFG,O1,0.0
078,1,5,LIFG,Cer2,0.0
078,1,5,LIFG,O2,0.0
078,1,5,LMFG,F2,0.0
078,1,5,LMFG,F1,0.0
078,1,5,LMFG,TP3,0.5
078,1,5,LMFG,TP2,0.0
078,1,5,LMFG,Cer1,0.0
078,1,5,LMFG,TP4,0.0
078,1,5,LMFG,F3,0.0
078,1,5,LMFG,TP1,0.0
078,1,5,LMFG,O1,0.0
078,1,5,LMFG,Cer2,0.0
078,1,5,LMFG,O2,0.0
078,1,5,LAntTemp,F2,0.4411764705882353
078,1,5,LAntTemp,F1,0.0
078,1,5,LAntTemp,TP3,0.0
078,1,5,LAntTemp,TP2,0.0
078,1,5,LAntTemp,Cer1,0.0
078,1,5,LAntTemp,TP4,0.0
078,1,5,LAntTemp,F3,0.0
078,1,5,LAntTemp,TP1,0.0
078,1,5,LAntTemp,O1,0.0
078,1,5,LAntTemp,Cer2,0.0
078,1,5,LAntTemp,O2,0.0
078,1,5,LPostTemp,F2,0.0
078,1,5,LPostTemp,F1,0.0
078,1,5,LPostTemp,TP3,0.0
078,1,5,LPostTemp,TP2,0.0
078,1,5,LPostTemp,Cer1,0.0
078,1,5,LPostTemp,TP4,0.0
078,1,5,LPostTemp,F3,0.0
078,1,5,LPostTemp,TP1,0.0
078,1,5,LPostTemp,O1,0.0
078,1,5,LPostTemp,Cer2,0.0
078,1,5,LPostTemp,O2,0.0
078,1,5,LAngG,F2,0.0
078,1,5,LAngG,F1,0.0
078,1,5,LAngG,TP3,0.0
078,1,5,LAngG,TP2,0.0
078,1,5,LAngG,Cer1,0.0
078,1,5,LAngG,TP4,0.0
078,1,5,LAngG,F3,0.0
078,1,5,LAngG,TP1,0.0
078,1,5,LAngG,O1,0.0
078,1,5,LAngG,Cer2,0.0
078,1,5,LAngG,O2,0.0
078,2,0,LIFG_orb,F2,0.0
078,2,0,LIFG_orb,F1,0.0
078,2,0,LIFG_orb,TP3,0.07142857142857142
078,2,0,LIFG_orb,TP2,0.5680272108843537
078,2,0,LIFG_orb,Cer1,0.0
078,2,0,LIFG_orb,TP4,0.0
078,2,0,LIFG_orb,F3,0.0
078,2,0,LIFG_orb,TP1,0.0
078,2,0,LIFG_orb,O1,0.0
078,2,0,LIFG_orb,Cer2,0.0
078,2,0,LIFG_orb,O2,0.0
078,2,0,LIFG,F2,0.0
078,2,0,LIFG,F1,0.0
078,2,0,LIFG,TP3,0.0
078,2,0,LIFG,TP2,0.0
078,2,0,LIFG,Cer1,0.0
078,2,0,LIFG,TP4,0.0
078,2,0,LIFG,F3,0.0
078,2,0,LIFG,TP1,0.0
078,2,0,LIFG,O1,0.0
078,2,0,LIFG,Cer2,0.0
078,2,0,LIFG,O2,0.0
078,2,0,LMFG,F2,0.0
078,2,0,LMFG,F1,0.0
078,2,0,LMFG,TP3,0.984375
078,2,0,LMFG,TP2,0.0
